EMPID,AGE,GRADE,Distance_From_Home_KM,TENURE_YRS,Grade_Numeric,Age_Tenure_Factor,Dist_Bin,Status,Resignation_Month_No,Resignation_Month_Name,Grade_Code,ZONE,MAIN_GROUP,Home_Location,Work_Location,RF_Probability,Regression_Probability,Attrition_Risk_Percentage,Risk_Level,ER manager ID
663232,33,DMII,1815,2.9,5,95.7,3,Active,,,5,North,Retail Banking Group,Mysore,Delhi,0,1.34,47.28,Medium,4444
671849,36,ALT,0,12.6,9,453.6,3,Active,,,0,East,Retail Banking Group,Bhubaneswar,Bhubaneswar,0,1.02,41.59,Medium,1111
179319,47,CM,871,5.9,8,277.3,3,Active,,,3,North,Retail Banking Group,Ahmedabad,Kanpur,0,0.65,29.71,Low,3333
413033,50,MMI,1284,1.2,6,60.0,3,Active,,,6,East,Credit,Noida,Kolkata,0,1.12,38.52,Low,1111
245295,41,CM,1148,6.0,8,156.0,3,Active,,,3,West,Retail Banking Group,Delhi,Mumbai,0,0.45,19.73,Low,5555
982707,22,AMII,1797,2.3,3,108.1,2,Active,,,2,South,Retail Banking Group,Gurgaon,Mysore,0,1.6,47.33,Medium,4444
963117,54,MMII,1151,9.8,7,294.0,3,Active,,,7,West,Wholesale Banking,Gurgaon,Pune,0,1.13,42.03,Medium,7777
845227,27,DMII,1258,3.3,5,164.7,3,Active,,,5,West,Retail Banking Group,Bhubaneswar,Jaipur,0,2.95,89.9293302630685,High,5555
212425,43,MMII,1357,6.3,7,151.2,3,Active,,,7,East,Retail Banking Group,Jaipur,Kolkata,0,1.09,31.59,Low,4444
340253,56,ALT,1101,13.7,9,767.2,3,Active,,,0,West,Operations Group,Visakhapatnam,Mumbai,0,0.37,34.05,Low,2222
981745,36,DMI,489,2.5,4,90.0,3,Active,,,4,East,Transaction Banking,Kanpur,Patna,0,1.94,44.63,Medium,4444
440665,51,ALT,1044,12.6,9,642.6,3,Active,,,0,North,Retail Banking Group,Visakhapatnam,Lucknow,0,0.41,31.03,Low,2222
830993,40,MMI,463,7.6,6,304.0,3,Active,,,6,North,Credit,Ludhiana,Agra,0,1.26,37.01,Low,8888
748840,51,MMII,1418,8.1,7,243.0,3,Active,,,7,East,Credit,Madurai,Bhubaneswar,0,0.74,12.19,Low,3333
507119,44,DMII,669,5.9,5,259.6,3,Active,,,5,North,Credit,Lucknow,Ludhiana,0,1.18,16.57,Low,9999
957840,25,AMI,559,1.9,2,76.0,3,Active,,,1,South,Operations Group,Chennai,Kochi,0,7.26,32.64,Low,4444
438021,29,DMII,1125,1.7,5,147.9,3,Active,,,5,West,Transaction Banking,Gurgaon,Mumbai,5,1.55,41.106608420635986,Medium,6666
296331,27,AMII,2034,1.2,3,302.1,2,Active,,,2,South,Credit,Kolkata,Madurai,0,1.75,58.286930019396905,Medium,5555
324887,48,ALT,1170,12.8,9,614.4,3,Active,,,0,West,Retail Banking Group,Noida,Pune,0,0.58,51.86,Medium,1111
582454,44,MMI,1151,3.7,6,162.8,3,Active,,,6,North,Wholesale Banking,Pune,Gurgaon,0,0.8,51.61,Medium,9999
923065,30,AMI,0,5.6,2,168.0,3,Active,,,1,South,Credit,Hyderabad,Hyderabad,0,6.43,42.67,Medium,1111
839008,37,DMI,244,6.9,4,255.3,3,Active,,,4,North,Retail Banking Group,Kanpur,Agra,0,5.96,49.74,Medium,8888
702489,48,ALT,1155,13.3,9,638.4,3,Active,,,0,West,Retail Banking Group,Visakhapatnam,Surat,0,0.42,9.2,Low,9999
806619,32,SO,1103,1.6,1,51.2,3,Active,,,8,East,Retail Banking Group,Agra,Bhubaneswar,0,7.73,38.84,Low,9999
369452,57,ALT,1305,11.4,9,649.8,3,Active,,,0,East,Credit,Ludhiana,Siliguri,0,0.44,42.0,Medium,1111
407462,27,AMII,403,7.0,3,371.0,3,Active,,,2,South,Retail Banking Group,Mysore,Chennai,3,4.52,67.86,Medium,2222
777952,29,AMII,1030,6.8,3,353.6,3,Active,,,2,North,Retail Banking Group,Siliguri,Agra,0,2.29,54.86,Medium,1111
861884,46,MMII,293,8.3,7,381.8,3,Active,,,7,North,Credit,Lucknow,Agra,0,0.58,14.76,Low,2222
821045,46,ALT,1809,12.7,9,584.2,3,Active,,,0,South,Retail Banking Group,Lucknow,Coimbatore,0,1.44,40.31,Medium,8888
143447,41,ALT,3208,1.4,9,537.1,3,Active,,,0,East,Transaction Banking,Kanpur,Bhubaneswar,0,0.51,60.91072230179391,Medium,5555
836052,49,MMII,1372,6.6,7,323.4,3,Active,,,7,West,Retail Banking Group,Madurai,Surat,0,0.72,32.79,Low,7777
311487,41,DMI,914,1.9,4,77.9,2,Active,,,4,South,Retail Banking Group,Pune,Chennai,0,1.1,17.72,Low,2222
266440,22,SO,1080,0.3,1,190.8,3,Active,,,8,West,Retail Banking Group,Kochi,Mumbai,0,9.75,36.91,Low,8888
942826,25,DMI,1014,7.7,4,184.8,3,Active,,,4,East,Credit,Chennai,Cuttack,0,8.45,37.23,Low,6666
692260,49,ALT,1148,14.9,9,730.1,3,Active,,,0,North,Credit,Mumbai,Delhi,0,1.46,40.86,Medium,8888
481437,28,AMII,1348,3.9,3,198.9,3,Active,,,2,East,Retail Banking Group,Surat,Patna,26,5.72,54.67,Medium,1111
322214,42,MMII,1002,7.9,7,331.8,3,Active,,,7,South,Wholesale Banking,Visakhapatnam,Coimbatore,0,1.34,48.72,Medium,1111
293237,24,SO,679,1.2,1,302.4,3,Active,,,8,North,Retail Banking Group,Nagpur,Agra,0,7.14,33.3,Low,7777
333405,42,MMII,989,7.3,7,306.6,3,Active,,,7,South,Transaction Banking,Pune,Kochi,0,2.11,52.19,Medium,8888
690232,47,MMII,854,7.6,7,357.2,3,Active,,,7,South,Retail Banking Group,Mumbai,Mysore,0,0.52,39.42,Low,3333
654904,29,AMII,763,0.6,3,22.8,3,Active,,,2,East,Retail Banking Group,Visakhapatnam,Kolkata,0,2.03,43.35,Medium,5555
649912,47,DMI,1211,0.1,4,4.7,3,Active,,,4,South,Retail Banking Group,Surat,Coimbatore,0,3.38,24.06,Low,1111
882342,41,DMI,1136,7.1,4,291.1,3,Active,,,4,East,Retail Banking Group,Gurgaon,Siliguri,0,6.81,50.93,Medium,7777
655491,29,AMI,64,4.2,2,121.8,3,Active,,,1,North,Transaction Banking,Ranchi,Ludhiana,0,8.01,55.08037069686584,Medium,5555
321780,56,DMI,1357,1.2,4,67.2,3,Active,,,4,East,Retail Banking Group,Jaipur,Kolkata,0,1.18,44.12,Medium,8888
843208,24,AMI,999,7.8,2,257.4,1,Active,,,1,North,Credit,Ranchi,Delhi,0,3.79,11.43,Low,8888
177867,22,AMI,1302,0.7,2,35.0,3,Active,,,1,East,Retail Banking Group,Ahmedabad,Ranchi,0,2.62,32.99,Low,9999
761005,29,AMII,2638,1.0,3,302.1,3,Active,,,2,West,Operations Group,Mumbai,Pune,81,5.96,41.54436253749968,Medium,7777
172834,24,AMI,1170,1.0,2,48.0,3,Active,,,1,West,Retail Banking Group,Noida,Pune,0,2.33,28.36,Low,1111
604146,23,AMI,1845,4.2,2,197.4,3,Active,,,1,South,Retail Banking Group,Jodhpur,Kochi,0,3.62,37.61,Low,3333
112377,57,MMII,399,9.4,7,535.8,3,Active,,,7,East,Wholesale Banking,Visakhapatnam,Bhubaneswar,0,1.24,48.35,Medium,8888
513384,56,MMI,1899,7.4,6,414.4,3,Active,,,6,East,Transaction Banking,Bangalore,Siliguri,0,2.22,55.17,Medium,3333
340666,25,DMI,884,4.0,4,88.0,3,Active,,,4,North,Wholesale Banking,Bhubaneswar,Kanpur,0,2.77,32.26,Low,8888
135024,24,SO,1906,1.1,1,240.0,3,Active,,,8,South,Retail Banking Group,Kolkata,Kochi,0,6.1,25.24,Low,1111
627757,34,DMII,1322,0.4,5,13.6,3,Active,,,5,East,Retail Banking Group,Mysore,Bhubaneswar,0,2.38,39.71,Low,5555
256618,30,SO,735,1.7,1,51.0,3,Active,,,8,South,Retail Banking Group,Pune,Bangalore,0,10.21,29.84,Low,4444
948495,28,AMII,88,3.7,3,109.2,3,Active,,,2,West,Transaction Banking,Lucknow,Mumbai,0,2.83,90.5277939159696,High,5555
322937,23,AMI,1037,0.3,2,12.6,3,Active,,,1,East,Retail Banking Group,Jaipur,Ranchi,0,6.8,42.91,Medium,8888
655878,37,MMII,1372,6.3,7,233.1,3,Active,,,7,East,Retail Banking Group,Mumbai,Ranchi,0,0.53,37.1,Low,4444
349638,36,CM,2072,9.9,8,237.6,3,Active,,,3,South,Transaction Banking,Noida,Kochi,0,0.73,30.26,Low,4444
333618,52,ALT,1241,14.5,9,754.0,3,Active,,,0,East,Retail Banking Group,Noida,Cuttack,0,1.07,21.93,Low,3333
921213,24,SO,1835,1.3,1,91.2,3,Active,,,8,South,Retail Banking Group,Patna,Coimbatore,0,6.03,45.49,Medium,7777
335773,48,CM,849,8.9,8,427.2,3,Active,,,3,East,Transaction Banking,Hyderabad,Cuttack,0,1.46,32.73,Low,3333
185688,34,DMI,1851,0.9,4,132.6,3,Active,,,4,North,Credit,Cuttack,Delhi,0,5.29,47.212312551297984,Medium,3333
355643,24,AMI,515,2.1,2,50.4,3,Active,,,1,South,Retail Banking Group,Chennai,Hyderabad,0,4.15,35.67,Low,5555
138095,25,DMII,2118,4.0,5,290.7,3,Active,,,5,East,Retail Banking Group,Coimbatore,Siliguri,0,2.06,76.24268781743024,High,5555
992395,27,SO,1646,1.1,1,111.3,3,Active,,,8,West,Retail Banking Group,Chennai,Jodhpur,0,3.51,14.26,Low,6666
956591,22,SO,1559,0.3,1,143.1,3,Active,,,8,East,Retail Banking Group,Kochi,Cuttack,0,10.56,46.6,Medium,8888
362468,41,DMII,905,3.4,5,139.4,3,Active,,,5,West,Wholesale Banking,Chennai,Nagpur,0,2.16,27.63,Low,6666
257867,47,MMII,1125,5.5,7,258.5,3,Active,,,7,West,Retail Banking Group,Gurgaon,Mumbai,0,0.68,23.72,Low,1111
450981,32,AMI,1004,1.3,2,41.6,2,Active,,,1,North,Retail Banking Group,Ranchi,Gurgaon,0,2.62,17.61,Low,8888
821239,23,AMI,922,4.5,2,207.0,3,Active,,,1,South,Credit,Nagpur,Bangalore,0,11.29,31.63,Low,8888
895162,36,DMII,742,0.6,5,288.0,3,Active,,,5,East,Transaction Banking,Cuttack,Siliguri,0,1.47,29.57,Low,9999
245173,56,ALT,999,12.8,9,716.8,3,Active,,,0,North,Retail Banking Group,Ranchi,Delhi,0,0.63,45.57,Medium,9999
561342,27,AMII,881,0.6,3,31.2,3,Active,,,2,East,Retail Banking Group,Lucknow,Bhubaneswar,7,2.17,67.24797657899961,Medium,2222
992744,25,DMII,710,4.3,5,62.4,3,Active,,,5,West,Transaction Banking,Cuttack,Nagpur,0,0.84,87.4049764827945,High,2222
640691,46,ALT,1755,13.3,9,611.8,3,Active,,,0,South,Credit,Delhi,Chennai,0,0.86,32.74,Low,3333
955078,24,SO,2402,1.4,1,216.2,3,Active,,,8,East,Transaction Banking,Cuttack,Patna,0,4.19,49.89957156047863,Medium,1111
432980,25,AMI,1094,4.8,2,249.6,3,Active,,,1,East,Credit,Agra,Cuttack,0,8.47,54.01,Medium,4444
621025,35,CM,0,7.6,8,266.0,3,Active,,,3,West,Credit,Jodhpur,Jodhpur,0,0.7,38.0,Low,4444
849358,49,CM,1261,8.7,8,426.3,3,Active,,,3,East,Transaction Banking,Gurgaon,Cuttack,0,1.35,40.82,Medium,9999
689610,22,SO,1559,1.2,1,120.0,3,Active,,,8,East,Retail Banking Group,Kochi,Cuttack,0,4.95,22.91,Low,9999
457632,29,AMII,1282,2.7,3,113.4,3,Active,,,2,West,Retail Banking Group,Kochi,Nagpur,0,2.06,47.25,Medium,9999
506731,49,ALT,939,11.1,9,543.9,3,Active,,,0,North,Operations Group,Surat,Noida,0,0.33,18.68,Low,7777
100197,28,AMII,1348,5.5,3,203.5,3,Active,,,2,West,Wholesale Banking,Patna,Surat,68,8.64,70.43,Medium,2222
575488,47,ALT,603,10.9,9,512.3,3,Active,,,0,North,Retail Banking Group,Nagpur,Kanpur,0,0.89,47.52,Medium,5555
775671,41,MMII,0,6.3,7,182.7,2,Active,,,7,South,Retail Banking Group,Chennai,Chennai,0,0.56,10.63,Low,4444
975510,42,MMII,294,9.4,7,394.8,3,Active,,,7,North,Retail Banking Group,Gurgaon,Ludhiana,0,1.72,39.7,Low,8888
184264,28,DMI,1581,6.0,4,168.0,3,Active,,,4,North,Wholesale Banking,Bangalore,Lucknow,1,2.11,26.3,Low,2222
217083,27,DMII,427,0.9,5,19.8,3,Active,,,5,South,Transaction Banking,Coimbatore,Chennai,0,3.5,25.62,Low,6666
224115,30,DMI,839,2.1,4,63.0,3,Active,,,4,North,Retail Banking Group,Nagpur,Noida,0,2.27,44.5,Medium,5555
729506,26,MMI,120,4.6,6,102.9,3,Active,,,6,West,Retail Banking Group,Pune,Mumbai,0,2.09,77.24915187238143,High,2222
145425,50,DMII,244,0.6,5,400.0,3,Active,,,5,North,Retail Banking Group,Kanpur,Agra,0,1.17,17.46,Low,1111
148759,32,SO,2371,1.3,1,76.8,3,Active,,,8,South,Retail Banking Group,Delhi,Kochi,0,3.75,46.130682222763454,Medium,8888
212430,37,CM,970,5.8,8,214.6,3,Active,,,3,West,Retail Banking Group,Kolkata,Nagpur,0,0.84,38.49,Low,2222
514505,38,ALT,1610,10.6,9,402.8,3,Active,,,0,South,Retail Banking Group,Patna,Bangalore,0,0.54,45.44,Medium,7777
727135,25,AMII,1835,3.5,3,335.0,3,Active,,,2,South,Retail Banking Group,Patna,Coimbatore,7,4.56,81.74235578417681,High,9999
429275,23,AMI,1322,4.0,2,220.0,3,Active,,,1,East,Operations Group,Mysore,Bhubaneswar,0,2.56,31.18,Low,9999
367297,38,MMI,884,2.0,6,76.0,2,Active,,,6,East,Retail Banking Group,Kanpur,Bhubaneswar,0,0.53,32.16,Low,8888
806512,29,AMI,116,3.5,2,101.5,2,Active,,,1,South,Retail Banking Group,Agra,Coimbatore,0,3.23,47.186856720009175,Medium,9999
673994,35,CM,1137,9.6,8,259.2,2,Active,,,3,South,Retail Banking Group,Siliguri,Visakhapatnam,0,0.48,32.24,Low,2222
408880,49,ALT,1089,13.1,9,641.9,3,Active,,,0,South,Operations Group,Agra,Hyderabad,0,0.53,47.92,Medium,6666
140219,36,DMI,1361,0.4,4,14.4,3,Active,,,4,East,Retail Banking Group,Mumbai,Bhubaneswar,0,4.38,53.44,Medium,4444
620646,53,DMI,1358,7.5,4,397.5,3,Active,,,4,East,Wholesale Banking,Surat,Cuttack,0,1.55,20.76,Low,4444
516400,28,SO,1125,1.8,1,127.1,3,Active,,,8,North,Operations Group,Mumbai,Gurgaon,0,5.16,39.89,Low,5555
682797,42,MMI,1743,2.7,6,113.4,3,Active,,,6,North,Wholesale Banking,Chennai,Noida,0,0.83,46.33,Medium,3333
608818,33,MMII,1258,6.4,7,211.2,3,Active,,,7,South,Retail Banking Group,Ranchi,Chennai,0,1.04,31.75,Low,1111
764251,38,DMII,1237,1.7,5,136.8,3,Active,,,5,West,Retail Banking Group,Bangalore,Ahmedabad,0,2.28,30.02,Low,8888
832949,52,ALT,1257,10.0,9,280.0,1,Active,,,0,West,Retail Banking Group,Visakhapatnam,Ahmedabad,1,0.31,18.16,Low,5555
857694,50,MMI,1357,6.9,6,345.0,3,Active,,,6,East,Retail Banking Group,Jaipur,Kolkata,0,0.75,17.87,Low,3333
246334,50,CM,3300,1.0,8,280.0,3,Active,,,3,East,Transaction Banking,Pune,Ranchi,0,0.61,73.28439752154667,Medium,7777
293202,28,AMI,348,5.5,2,187.0,3,Active,,,1,East,Wholesale Banking,Patna,Siliguri,0,12.76,38.51,Low,7777
102773,42,MMI,2157,1.8,6,46.8,3,Active,,,6,South,Retail Banking Group,Siliguri,Madurai,0,2.65,51.12,Medium,1111
456865,22,AMII,1120,1.7,3,56.1,3,Active,,,2,West,Retail Banking Group,Kanpur,Mumbai,86,4.43,53.13325826908161,Medium,9999
744897,46,CM,1800,9.8,8,450.8,3,Active,,,3,North,Retail Banking Group,Coimbatore,Agra,0,0.45,24.78,Low,2222
530015,27,AMII,1033,3.4,3,388.8,3,Active,,,2,South,Retail Banking Group,Mumbai,Chennai,11,3.49,87.8658958366958,High,5555
978859,34,MMII,2736,1.5,7,190.4,1,Active,,,7,North,Retail Banking Group,Patna,Ludhiana,0,0.45,44.346846162736696,Medium,5555
527969,35,DMI,1986,1.5,4,161.0,3,Active,,,4,North,Retail Banking Group,Surat,Delhi,0,1.97,54.71693224223705,Medium,8888
352535,28,SO,0,1.1,1,51.7,2,Active,,,8,South,Retail Banking Group,Coimbatore,Coimbatore,0,3.14,14.73,Low,8888
546530,24,AMII,873,7.3,3,240.9,3,Active,,,2,North,Wholesale Banking,Cuttack,Kanpur,11,10.01,68.56,Medium,7777
414395,53,DMI,871,3.5,4,185.5,3,Active,,,4,West,Operations Group,Kanpur,Ahmedabad,0,2.39,40.42,Medium,7777
975661,29,AMII,294,5.1,3,239.7,3,Active,,,2,North,Wholesale Banking,Gurgaon,Ludhiana,84,8.38,70.54,Medium,6666
805303,44,MMI,1237,4.1,6,180.4,3,Active,,,6,West,Retail Banking Group,Bangalore,Ahmedabad,0,0.82,23.64,Low,6666
832201,32,CM,1280,8.5,8,272.0,3,Active,,,3,West,Transaction Banking,Ranchi,Jodhpur,0,1.81,34.29,Low,9999
442055,42,CM,688,9.0,8,279.0,2,Active,,,3,West,Retail Banking Group,Nagpur,Mumbai,0,0.44,36.71,Low,6666
126411,39,MMII,1604,9.8,7,382.2,3,Active,,,7,East,Retail Banking Group,Jodhpur,Kolkata,0,1.33,37.33,Low,2222
588973,45,ALT,371,13.7,9,616.5,3,Active,,,0,North,Retail Banking Group,Noida,Kanpur,0,0.43,22.58,Low,2222
496507,32,ALT,830,13.4,9,428.8,3,Active,,,0,South,Retail Banking Group,Madurai,Hyderabad,0,0.52,29.56,Low,5555
991334,26,DMII,1976,4.3,5,217.0,3,Active,,,5,South,Retail Banking Group,Patna,Kochi,0,2.81,79.8175393297032,High,4444
114401,47,ALT,881,10.4,9,488.8,3,Active,,,0,North,Retail Banking Group,Bhubaneswar,Lucknow,0,0.65,32.74,Low,2222
295381,32,AMI,971,4.8,2,153.6,3,Active,,,1,East,Retail Banking Group,Hyderabad,Ranchi,0,10.72,33.77,Low,3333
620611,25,DMI,1311,3.5,4,84.0,3,Active,,,4,East,Retail Banking Group,Gurgaon,Kolkata,0,3.82,26.28,Low,7777
552074,26,AMI,2171,0.8,2,29.6,3,Active,,,1,West,Credit,Coimbatore,Jaipur,0,5.26,54.68358280832689,Medium,8888
912926,24,SO,1162,0.8,1,26.4,3,Active,,,8,North,Retail Banking Group,Kolkata,Agra,0,6.09,47.71,Medium,6666
699173,36,DMI,1815,0.5,4,18.0,3,Active,,,4,North,Transaction Banking,Mysore,Delhi,0,3.69,30.34,Low,5555
621994,25,MMI,2259,4.0,6,58.9,3,Active,,,6,South,Wholesale Banking,Ludhiana,Kochi,0,1.5,78.45841356930775,High,1111
581744,28,DMI,2118,1.1,4,190.4,3,Active,,,4,North,Operations Group,Hyderabad,Agra,0,3.65,47.26165814534501,Medium,8888
166934,26,DMI,1899,0.2,4,5.2,3,Active,,,4,East,Retail Banking Group,Bangalore,Siliguri,0,2.34,31.75,Low,3333
548108,41,DMI,395,4.2,4,172.2,3,Active,,,4,North,Retail Banking Group,Gurgaon,Kanpur,0,1.99,39.54,Low,6666
559168,53,DMII,1956,1.9,5,10.6,3,Active,,,5,South,Retail Banking Group,Delhi,Coimbatore,0,0.8,36.56,Low,3333
937120,42,ALT,849,10.2,9,428.4,3,Active,,,0,West,Retail Banking Group,Agra,Surat,0,0.73,22.83,Low,7777
835157,26,AMII,2070,0.8,3,20.8,2,Active,,,2,South,Retail Banking Group,Noida,Madurai,0,1.71,48.8,Medium,7777
825802,57,CM,763,8.6,8,490.2,3,Active,,,3,South,Retail Banking Group,Kolkata,Visakhapatnam,0,0.48,39.44,Low,9999
659345,33,MMII,1213,5.7,7,188.1,3,Active,,,7,West,Transaction Banking,Patna,Jodhpur,0,1.06,38.32,Low,5555
516380,22,AMI,1101,0.2,2,8.6,3,Active,,,1,South,Operations Group,Mumbai,Visakhapatnam,0,6.75,49.91,Medium,8888
390344,50,MMII,499,8.3,7,415.0,2,Active,,,7,South,Retail Banking Group,Bangalore,Hyderabad,0,0.47,20.5,Low,8888
446164,29,AMI,979,1.5,2,67.5,3,Active,,,1,North,Retail Banking Group,Ranchi,Noida,0,4.22,48.88,Medium,1111
224805,38,MMI,294,2.5,6,95.0,3,Active,,,6,North,Retail Banking Group,Ludhiana,Gurgaon,0,0.64,12.74,Low,5555
569084,48,MMI,284,0.2,6,9.6,3,Active,,,6,West,Transaction Banking,Jodhpur,Jaipur,0,0.52,23.69,Low,3333
161379,27,DMII,839,3.9,5,50.6,3,Active,,,5,North,Wholesale Banking,Nagpur,Gurgaon,0,2.77,87.41931539998194,High,1111
801108,29,SO,3339,1.2,1,113.1,1,Active,,,8,North,Retail Banking Group,Kochi,Kanpur,0,3.5,60.16406642217636,Medium,4444
702532,50,DMI,1835,6.7,4,335.0,3,Active,,,4,South,Retail Banking Group,Patna,Coimbatore,0,2.2,57.83,Medium,8888
126847,54,ALT,970,12.6,9,680.4,3,Active,,,0,East,Retail Banking Group,Nagpur,Kolkata,0,0.91,46.57,Medium,3333
990079,24,AMI,1103,7.2,2,381.6,3,Active,,,1,North,Operations Group,Bhubaneswar,Agra,0,12.37,33.2,Low,2222
221041,30,SO,1261,0.4,1,213.0,2,Active,,,8,East,Retail Banking Group,Gurgaon,Cuttack,0,3.32,39.42,Low,9999
374459,43,DMI,751,2.4,4,103.2,3,Active,,,4,North,Retail Banking Group,Ahmedabad,Gurgaon,0,1.88,36.96,Low,5555
683149,39,ALT,0,12.4,9,483.6,3,Active,,,0,North,Wholesale Banking,Noida,Noida,0,0.89,39.11,Low,7777
353235,50,MMII,705,6.3,7,315.0,3,Active,,,7,West,Retail Banking Group,Surat,Jaipur,0,0.61,44.77,Medium,2222
912126,39,DMI,1123,1.0,4,39.0,3,Active,,,4,West,Retail Banking Group,Ludhiana,Surat,0,4.47,47.69,Medium,9999
585566,52,DMI,1306,3.1,4,161.2,3,Active,,,4,West,Retail Banking Group,Ranchi,Surat,0,2.29,46.33,Medium,9999
552470,26,SO,1892,1.1,1,28.6,3,Active,,,8,East,Wholesale Banking,Madurai,Patna,0,14.32,53.23,Medium,4444
449221,56,ALT,1571,12.1,9,677.6,3,Active,,,0,South,Operations Group,Ahmedabad,Madurai,0,1.22,32.54,Low,4444
727077,29,AMII,833,7.2,3,331.2,3,Active,,,2,North,Credit,Patna,Noida,0,3.06,62.27,Medium,6666
145474,24,AMII,172,2.2,3,52.8,3,Active,,,2,North,Transaction Banking,Gurgaon,Agra,8,4.24,62.86,Medium,6666
806912,29,AMII,939,3.4,3,163.2,3,Active,,,2,North,Retail Banking Group,Surat,Noida,0,2.1,53.75,Medium,1111
548351,41,ALT,1541,12.9,9,528.9,3,Active,,,0,East,Retail Banking Group,Kochi,Bhubaneswar,0,0.47,10.71,Low,9999
464877,36,MMII,1211,5.8,7,208.8,3,Active,,,7,West,Operations Group,Coimbatore,Surat,0,0.87,35.44,Low,2222
155059,37,CM,914,6.2,8,229.4,3,Active,,,3,South,Retail Banking Group,Pune,Chennai,0,0.61,27.09,Low,5555
427153,30,AMI,1610,7.7,2,231.0,3,Active,,,1,East,Retail Banking Group,Bangalore,Patna,0,7.87,27.36,Low,9999
465856,53,DMI,0,0.5,4,26.5,3,Active,,,4,West,Retail Banking Group,Nagpur,Nagpur,0,1.53,54.41,Medium,4444
364035,37,DMII,1436,1.0,5,218.3,3,Active,,,5,East,Retail Banking Group,Madurai,Cuttack,0,4.72,28.51,Low,3333
189929,31,DMI,1845,7.7,4,238.7,3,Active,,,4,South,Operations Group,Jodhpur,Kochi,0,2.83,36.37,Low,7777
494023,33,DMII,779,1.5,5,66.0,3,Active,,,5,West,Transaction Banking,Noida,Ahmedabad,0,1.82,33.65,Low,6666
607195,50,CM,731,8.8,8,440.0,3,Active,,,3,East,Wholesale Banking,Agra,Patna,0,0.38,36.63,Low,8888
836284,25,AMI,798,4.8,2,259.2,3,Active,,,1,South,Retail Banking Group,Bangalore,Visakhapatnam,0,2.72,62.84858845986153,Medium,3333
452451,28,DMI,3305,0.7,4,158.4,2,Active,,,4,North,Retail Banking Group,Coimbatore,Kanpur,0,1.98,47.12912631977199,Medium,5555
578439,26,AMI,2674,0.7,2,116.1,3,Active,,,1,South,Retail Banking Group,Surat,Bangalore,0,2.85,61.84649045835579,Medium,4444
249501,29,DMII,864,2.7,5,64.8,3,Active,,,5,North,Retail Banking Group,Patna,Gurgaon,1,4.05,43.12,Medium,4444
195235,52,CM,1533,8.4,8,436.8,3,Active,,,3,East,Credit,Ludhiana,Cuttack,0,0.54,37.76,Low,4444
821965,45,MMII,313,8.6,7,387.0,3,Active,,,7,West,Retail Banking Group,Surat,Pune,0,1.3,44.99,Medium,8888
264277,28,SO,313,1.0,1,33.0,3,Active,,,8,West,Retail Banking Group,Pune,Surat,0,5.1,52.08,Medium,6666
275462,34,CM,343,8.4,8,285.6,3,Active,,,3,East,Transaction Banking,Ranchi,Bhubaneswar,0,1.39,51.03,Medium,3333
590179,23,AMI,2180,1.4,2,139.5,3,Active,,,1,West,Transaction Banking,Nagpur,Mumbai,0,4.63,51.7837257943474,Medium,5555
853468,28,SO,1742,1.2,1,42.0,3,Active,,,8,West,Retail Banking Group,Coimbatore,Jodhpur,0,9.11,51.03349398157759,Medium,6666
415468,28,MMI,1486,4.7,6,144.3,3,Active,,,6,North,Operations Group,Chennai,Kanpur,0,0.91,83.75973519893739,High,5555
935693,46,DMI,1258,6.7,4,308.2,3,Active,,,4,East,Retail Banking Group,Jaipur,Bhubaneswar,0,1.65,13.11,Low,6666
106180,26,AMI,763,5.6,2,145.6,3,Active,,,1,South,Retail Banking Group,Kolkata,Visakhapatnam,0,13.76,26.65,Low,8888
854677,30,SO,1271,1.5,1,192.0,3,Active,,,8,North,Retail Banking Group,Bhubaneswar,Gurgaon,0,11.17,38.15,Low,7777
641289,50,CM,1256,6.9,8,345.0,3,Active,,,3,East,Credit,Ludhiana,Ranchi,0,1.11,45.63,Medium,5555
827189,28,SO,371,1.5,1,57.0,3,Active,,,8,North,Retail Banking Group,Noida,Kanpur,0,6.77,53.52,Medium,6666
275820,22,AMII,1436,7.8,3,273.0,3,Active,,,2,South,Retail Banking Group,Cuttack,Madurai,6,10.36,60.41,Medium,4444
792243,55,DMI,1823,1.7,4,27.5,3,Active,,,4,South,Retail Banking Group,Cuttack,Bangalore,0,2.17,65.71843772879824,Medium,9999
635947,49,CM,2669,0.5,8,352.8,3,Active,,,3,East,Retail Banking Group,Madurai,Patna,0,0.41,73.51884846304384,Medium,4444
682347,29,DMII,422,5.0,5,69.0,2,Active,,,5,South,Wholesale Banking,Madurai,Chennai,0,1.05,82.49978510450325,High,1111
348576,57,CM,1147,5.5,8,313.5,3,Active,,,3,North,Retail Banking Group,Mumbai,Noida,0,1.04,49.9,Medium,7777
854192,51,ALT,1595,14.1,9,719.1,3,Active,,,0,South,Retail Banking Group,Jodhpur,Mysore,0,0.42,15.48,Low,7777
168109,47,MMI,716,0.4,6,18.8,3,Active,,,6,North,Retail Banking Group,Ahmedabad,Agra,0,1.67,28.97,Low,4444
336397,26,MMI,244,3.4,6,119.6,3,Active,,,6,North,Credit,Kanpur,Agra,0,1.03,84.78299633267497,High,3333
372800,28,MMI,601,3.9,6,198.0,3,Active,,,6,South,Retail Banking Group,Visakhapatnam,Chennai,0,1.35,92.16470420018445,High,8888
